pair,phase,method,component_factor,radius,non_event_matches,condition,RR
41_42,reschu_run_6,factor,f5,0.1,excluded,real,0.0215
41_42,reschu_run_7,factor,f5,0.1,included,real,0.5042
41_42,reschu_run_7,factor,f5,0.1,excluded,real,0.0335
43_44,instructional_video_0,factor,f5,0.1,included,real,0.1213
43_44,instructional_video_0,factor,f5,0.1,excluded,real,0.0279
43_44,discussion_phase_0,factor,f5,0.1,included,real,0.1397
43_44,discussion_phase_0,factor,f5,0.1,excluded,real,0.0638
43_44,reschu_run_0,factor,f5,0.1,included,real,0.3344
43_44,reschu_run_0,factor,f5,0.1,excluded,real,0.0415
43_44,reschu_run_1,factor,f5,0.1,included,real,0.2985
43_44,reschu_run_1,factor,f5,0.1,excluded,real,0.0406
43_44,reschu_run_2,factor,f5,0.1,included,real,0.2372
43_44,reschu_run_2,factor,f5,0.1,excluded,real,0.0493
43_44,reschu_run_3,factor,f5,0.1,included,real,0.1077
43_44,reschu_run_3,factor,f5,0.1,excluded,real,0.0675
45_46,instructional_video_0,factor,f5,0.1,included,real,0.3727
45_46,instructional_video_0,factor,f5,0.1,excluded,real,0.0358
45_46,discussion_phase_0,factor,f5,0.1,included,real,0.2106
45_46,discussion_phase_0,factor,f5,0.1,excluded,real,0.0538
45_46,discussion_phase_1,factor,f5,0.1,included,real,0.1572
45_46,discussion_phase_1,factor,f5,0.1,excluded,real,0.0584
45_46,reschu_run_0,factor,f5,0.1,included,real,0.4006
45_46,reschu_run_0,factor,f5,0.1,excluded,real,0.0475
45_46,reschu_run_1,factor,f5,0.1,included,real,0.4979
45_46,reschu_run_1,factor,f5,0.1,excluded,real,0.035
45_46,reschu_run_2,factor,f5,0.1,included,real,0.4929
45_46,reschu_run_2,factor,f5,0.1,excluded,real,0.0294
45_46,reschu_run_3,factor,f5,0.1,included,real,0.474
45_46,reschu_run_3,factor,f5,0.1,excluded,real,0.0345
45_46,reschu_run_4,factor,f5,0.1,included,real,0.4718
45_46,reschu_run_4,factor,f5,0.1,excluded,real,0.0302
45_46,reschu_run_5,factor,f5,0.1,included,real,0.5719
45_46,reschu_run_5,factor,f5,0.1,excluded,real,0.0244
47_48,instructional_video_0,factor,f5,0.1,included,real,0.0658
47_48,instructional_video_0,factor,f5,0.1,excluded,real,0.0657
47_48,discussion_phase_0,factor,f5,0.1,included,real,0.0379
47_48,discussion_phase_0,factor,f5,0.1,excluded,real,0.0379
47_48,discussion_phase_1,factor,f5,0.1,included,real,0.0438
47_48,discussion_phase_1,factor,f5,0.1,excluded,real,0.0436
47_48,reschu_run_0,factor,f5,0.1,included,real,0.0628
47_48,reschu_run_0,factor,f5,0.1,excluded,real,0.0628
47_48,reschu_run_1,factor,f5,0.1,included,real,0.0639
47_48,reschu_run_1,factor,f5,0.1,excluded,real,0.0639
47_48,reschu_run_2,factor,f5,0.1,included,real,0.0601
47_48,reschu_run_2,factor,f5,0.1,excluded,real,0.0601
47_48,reschu_run_3,factor,f5,0.1,included,real,0.0313
47_48,reschu_run_3,factor,f5,0.1,excluded,real,0.0313
47_48,reschu_run_4,factor,f5,0.1,included,real,0.0271
47_48,reschu_run_4,factor,f5,0.1,excluded,real,0.0271
47_48,reschu_run_5,factor,f5,0.1,included,real,0.0417
47_48,reschu_run_5,factor,f5,0.1,excluded,real,0.0417
49_50,instructional_video_0,factor,f5,0.1,included,real,0.031
49_50,instructional_video_0,factor,f5,0.1,excluded,real,0.0128
49_50,discussion_phase_0,factor,f5,0.1,included,real,0.3197
49_50,discussion_phase_0,factor,f5,0.1,excluded,real,0.0564
49_50,discussion_phase_1,factor,f5,0.1,included,real,0.3848
49_50,discussion_phase_1,factor,f5,0.1,excluded,real,0.073
49_50,reschu_run_0,factor,f5,0.1,included,real,0.0427
49_50,reschu_run_0,factor,f5,0.1,excluded,real,0.0414
49_50,reschu_run_1,factor,f5,0.1,included,real,0.0077
49_50,reschu_run_1,factor,f5,0.1,excluded,real,0.0033
49_50,reschu_run_2,factor,f5,0.1,included,real,0.0126
49_50,reschu_run_2,factor,f5,0.1,excluded,real,0.0084
49_50,reschu_run_3,factor,f5,0.1,included,real,0.0037
49_50,reschu_run_3,factor,f5,0.1,excluded,real,0.0032
49_50,reschu_run_4,factor,f5,0.1,included,real,0.0316
49_50,reschu_run_4,factor,f5,0.1,excluded,real,0.0193
49_50,reschu_run_5,factor,f5,0.1,included,real,0.0388
49_50,reschu_run_5,factor,f5,0.1,excluded,real,0.0127
49_50,reschu_run_6,factor,f5,0.1,included,real,0.0016
49_50,reschu_run_6,factor,f5,0.1,excluded,real,0.0016
49_50,reschu_run_7,factor,f5,0.1,included,real,0.005
49_50,reschu_run_7,factor,f5,0.1,excluded,real,0.0037
51_52,instructional_video_0,factor,f5,0.1,included,real,0.0119
51_52,instructional_video_0,factor,f5,0.1,excluded,real,0.0002
51_52,discussion_phase_0,factor,f5,0.1,included,real,0.0165
51_52,discussion_phase_0,factor,f5,0.1,excluded,real,0.0117
51_52,discussion_phase_1,factor,f5,0.1,included,real,0.0264
51_52,discussion_phase_1,factor,f5,0.1,excluded,real,0.0058
51_52,reschu_run_0,factor,f5,0.1,included,real,0.0012
51_52,reschu_run_0,factor,f5,0.1,excluded,real,0.0012
51_52,reschu_run_1,factor,f5,0.1,included,real,0.0172
51_52,reschu_run_1,factor,f5,0.1,excluded,real,0.0044
51_52,reschu_run_2,factor,f5,0.1,included,real,0.0005
51_52,reschu_run_2,factor,f5,0.1,excluded,real,0.0005
51_52,reschu_run_3,factor,f5,0.1,included,real,0.0032
51_52,reschu_run_3,factor,f5,0.1,excluded,real,0.0017
51_52,reschu_run_4,factor,f5,0.1,included,real,0.0006
51_52,reschu_run_4,factor,f5,0.1,excluded,real,0.0006
51_52,reschu_run_5,factor,f5,0.1,included,real,0.0171
51_52,reschu_run_5,factor,f5,0.1,excluded,real,0.001
51_52,reschu_run_6,factor,f5,0.1,included,real,0.0
51_52,reschu_run_6,factor,f5,0.1,excluded,real,0.0
59_60,instructional_video_0,factor,f5,0.1,included,real,0.0017
59_60,instructional_video_0,factor,f5,0.1,excluded,real,0.0012
59_60,discussion_phase_0,factor,f5,0.1,included,real,0.0098
59_60,discussion_phase_0,factor,f5,0.1,excluded,real,0.0093
59_60,discussion_phase_1,factor,f5,0.1,included,real,0.0051
59_60,discussion_phase_1,factor,f5,0.1,excluded,real,0.0051
59_60,reschu_run_0,factor,f5,0.1,included,real,0.0002
59_60,reschu_run_0,factor,f5,0.1,excluded,real,0.0002
59_60,reschu_run_1,factor,f5,0.1,included,real,0.0003
59_60,reschu_run_1,factor,f5,0.1,excluded,real,0.0003
59_60,reschu_run_2,factor,f5,0.1,included,real,0.0028
59_60,reschu_run_2,factor,f5,0.1,excluded,real,0.0028
59_60,reschu_run_3,factor,f5,0.1,included,real,0.0034
59_60,reschu_run_3,factor,f5,0.1,excluded,real,0.0034
59_60,reschu_run_4,factor,f5,0.1,included,real,0.0046
59_60,reschu_run_4,factor,f5,0.1,excluded,real,0.0046
59_60,reschu_run_5,factor,f5,0.1,included,real,0.0024
59_60,reschu_run_5,factor,f5,0.1,excluded,real,0.0024
59_60,reschu_run_6,factor,f5,0.1,included,real,0.0006
59_60,reschu_run_6,factor,f5,0.1,excluded,real,0.0006
59_60,reschu_run_7,factor,f5,0.1,included,real,0.0014
59_60,reschu_run_7,factor,f5,0.1,excluded,real,0.0014
61_62,discussion_phase_0,factor,f5,0.1,included,real,0.3222
61_62,discussion_phase_0,factor,f5,0.1,excluded,real,0.0455
61_62,discussion_phase_1,factor,f5,0.1,included,real,0.216
61_62,discussion_phase_1,factor,f5,0.1,excluded,real,0.0522
61_62,reschu_run_0,factor,f5,0.1,included,real,0.4646
61_62,reschu_run_0,factor,f5,0.1,excluded,real,0.0488
61_62,reschu_run_1,factor,f5,0.1,included,real,0.4785
61_62,reschu_run_1,factor,f5,0.1,excluded,real,0.0474
61_62,reschu_run_2,factor,f5,0.1,included,real,0.5852
61_62,reschu_run_2,factor,f5,0.1,excluded,real,0.0264
61_62,reschu_run_3,factor,f5,0.1,included,real,0.5622
61_62,reschu_run_3,factor,f5,0.1,excluded,real,0.0338
65_66,discussion_phase_0,factor,f5,0.1,included,real,0.0763
65_66,discussion_phase_0,factor,f5,0.1,excluded,real,0.0763
65_66,reschu_run_0,factor,f5,0.1,included,real,0.0873
65_66,reschu_run_0,factor,f5,0.1,excluded,real,0.0873
67_68,discussion_phase_0,factor,f5,0.1,included,real,0.0394
67_68,discussion_phase_0,factor,f5,0.1,excluded,real,0.0394
67_68,discussion_phase_1,factor,f5,0.1,included,real,0.0419
67_68,discussion_phase_1,factor,f5,0.1,excluded,real,0.0419
67_68,reschu_run_0,factor,f5,0.1,included,real,0.0638
67_68,reschu_run_0,factor,f5,0.1,excluded,real,0.0638
67_68,reschu_run_1,factor,f5,0.1,included,real,0.0804
67_68,reschu_run_1,factor,f5,0.1,excluded,real,0.0804
67_68,reschu_run_2,factor,f5,0.1,included,real,0.0794
67_68,reschu_run_2,factor,f5,0.1,excluded,real,0.0794
67_68,reschu_run_3,factor,f5,0.1,included,real,0.0511
67_68,reschu_run_3,factor,f5,0.1,excluded,real,0.0511
67_68,reschu_run_4,factor,f5,0.1,included,real,0.0945
67_68,reschu_run_4,factor,f5,0.1,excluded,real,0.0945
69_70,instructional_video_0,factor,f5,0.1,included,real,0.0422
69_70,instructional_video_0,factor,f5,0.1,excluded,real,0.0422
69_70,discussion_phase_0,factor,f5,0.1,included,real,0.0506
69_70,discussion_phase_0,factor,f5,0.1,excluded,real,0.0506
69_70,discussion_phase_1,factor,f5,0.1,included,real,0.0496
69_70,discussion_phase_1,factor,f5,0.1,excluded,real,0.0496
69_70,reschu_run_0,factor,f5,0.1,included,real,0.1064
69_70,reschu_run_0,factor,f5,0.1,excluded,real,0.1064
69_70,reschu_run_1,factor,f5,0.1,included,real,0.1015
69_70,reschu_run_1,factor,f5,0.1,excluded,real,0.1015
69_70,reschu_run_2,factor,f5,0.1,included,real,0.0958
69_70,reschu_run_2,factor,f5,0.1,excluded,real,0.0958
69_70,reschu_run_3,factor,f5,0.1,included,real,0.1079
69_70,reschu_run_3,factor,f5,0.1,excluded,real,0.1079
71_72,instructional_video_0,factor,f5,0.1,included,real,0.0727
71_72,instructional_video_0,factor,f5,0.1,excluded,real,0.0727
71_72,discussion_phase_0,factor,f5,0.1,included,real,0.0474
71_72,discussion_phase_0,factor,f5,0.1,excluded,real,0.0474
71_72,discussion_phase_1,factor,f5,0.1,included,real,0.0576
71_72,discussion_phase_1,factor,f5,0.1,excluded,real,0.0576
71_72,reschu_run_0,factor,f5,0.1,included,real,0.0571
71_72,reschu_run_0,factor,f5,0.1,excluded,real,0.0571
71_72,reschu_run_1,factor,f5,0.1,included,real,0.0867
71_72,reschu_run_1,factor,f5,0.1,excluded,real,0.0867
71_72,reschu_run_2,factor,f5,0.1,included,real,0.0577
71_72,reschu_run_2,factor,f5,0.1,excluded,real,0.0577
71_72,reschu_run_3,factor,f5,0.1,included,real,0.0569
71_72,reschu_run_3,factor,f5,0.1,excluded,real,0.0569
73_74,instructional_video_0,factor,f5,0.1,included,real,0.0751
73_74,instructional_video_0,factor,f5,0.1,excluded,real,0.0751
73_74,discussion_phase_1,factor,f5,0.1,included,real,0.0682
73_74,discussion_phase_1,factor,f5,0.1,excluded,real,0.0682
73_74,reschu_run_0,factor,f5,0.1,included,real,0.0459
73_74,reschu_run_0,factor,f5,0.1,excluded,real,0.0459
73_74,reschu_run_1,factor,f5,0.1,included,real,0.046
73_74,reschu_run_1,factor,f5,0.1,excluded,real,0.046
73_74,reschu_run_2,factor,f5,0.1,included,real,0.0913
73_74,reschu_run_2,factor,f5,0.1,excluded,real,0.0913
73_74,reschu_run_6,factor,f5,0.1,included,real,0.0469
73_74,reschu_run_6,factor,f5,0.1,excluded,real,0.0469
73_74,reschu_run_7,factor,f5,0.1,included,real,0.0515
73_74,reschu_run_7,factor,f5,0.1,excluded,real,0.0515
75_76,instructional_video_0,factor,f5,0.1,included,real,0.0056
75_76,instructional_video_0,factor,f5,0.1,excluded,real,0.0056
75_76,discussion_phase_0,factor,f5,0.1,included,real,0.0489
75_76,discussion_phase_0,factor,f5,0.1,excluded,real,0.0489
75_76,discussion_phase_1,factor,f5,0.1,included,real,0.0437
75_76,discussion_phase_1,factor,f5,0.1,excluded,real,0.0437
75_76,reschu_run_0,factor,f5,0.1,included,real,0.0036
75_76,reschu_run_0,factor,f5,0.1,excluded,real,0.0036
77_78,instructional_video_0,factor,f5,0.1,included,real,0.0356
77_78,instructional_video_0,factor,f5,0.1,excluded,real,0.0356
77_78,discussion_phase_0,factor,f5,0.1,included,real,0.0089
77_78,discussion_phase_0,factor,f5,0.1,excluded,real,0.0088
77_78,discussion_phase_1,factor,f5,0.1,included,real,0.0151
77_78,discussion_phase_1,factor,f5,0.1,excluded,real,0.0151
77_78,reschu_run_0,factor,f5,0.1,included,real,0.0079
77_78,reschu_run_0,factor,f5,0.1,excluded,real,0.0079
77_78,reschu_run_1,factor,f5,0.1,included,real,0.0144
77_78,reschu_run_1,factor,f5,0.1,excluded,real,0.0144
77_78,reschu_run_2,factor,f5,0.1,included,real,0.0105
77_78,reschu_run_2,factor,f5,0.1,excluded,real,0.0105
79_80,instructional_video_0,factor,f5,0.1,included,real,0.0458
79_80,instructional_video_0,factor,f5,0.1,excluded,real,0.0458
79_80,discussion_phase_0,factor,f5,0.1,included,real,0.0516
79_80,discussion_phase_0,factor,f5,0.1,excluded,real,0.0516
79_80,discussion_phase_1,factor,f5,0.1,included,real,0.0571
79_80,discussion_phase_1,factor,f5,0.1,excluded,real,0.0571
79_80,reschu_run_0,factor,f5,0.1,included,real,0.0665
79_80,reschu_run_0,factor,f5,0.1,excluded,real,0.0665
79_80,reschu_run_1,factor,f5,0.1,included,real,0.0559
79_80,reschu_run_1,factor,f5,0.1,excluded,real,0.0559
79_80,reschu_run_2,factor,f5,0.1,included,real,0.0931
79_80,reschu_run_2,factor,f5,0.1,excluded,real,0.0931
81_82,instructional_video_0,factor,f5,0.1,included,real,0.0035
81_82,instructional_video_0,factor,f5,0.1,excluded,real,0.0035
81_82,discussion_phase_0,factor,f5,0.1,included,real,0.0025
81_82,discussion_phase_0,factor,f5,0.1,excluded,real,0.0025
81_82,discussion_phase_1,factor,f5,0.1,included,real,0.0027
81_82,discussion_phase_1,factor,f5,0.1,excluded,real,0.0027
81_82,reschu_run_0,factor,f5,0.1,included,real,0.0001
81_82,reschu_run_0,factor,f5,0.1,excluded,real,0.0001
81_82,reschu_run_1,factor,f5,0.1,included,real,0.0
81_82,reschu_run_1,factor,f5,0.1,excluded,real,0.0
81_82,reschu_run_2,factor,f5,0.1,included,real,0.0
81_82,reschu_run_2,factor,f5,0.1,excluded,real,0.0
81_82,reschu_run_3,factor,f5,0.1,included,real,0.0
81_82,reschu_run_3,factor,f5,0.1,excluded,real,0.0
83_84,instructional_video_0,factor,f5,0.1,included,real,0.0134
83_84,instructional_video_0,factor,f5,0.1,excluded,real,0.0134
83_84,discussion_phase_0,factor,f5,0.1,included,real,0.0319
83_84,discussion_phase_0,factor,f5,0.1,excluded,real,0.0319
83_84,discussion_phase_1,factor,f5,0.1,included,real,0.029
83_84,discussion_phase_1,factor,f5,0.1,excluded,real,0.0289
83_84,reschu_run_0,factor,f5,0.1,included,real,0.0131
83_84,reschu_run_0,factor,f5,0.1,excluded,real,0.0131
83_84,reschu_run_1,factor,f5,0.1,included,real,0.0161
83_84,reschu_run_1,factor,f5,0.1,excluded,real,0.0161
83_84,reschu_run_2,factor,f5,0.1,included,real,0.0101
83_84,reschu_run_2,factor,f5,0.1,excluded,real,0.0101
83_84,reschu_run_3,factor,f5,0.1,included,real,0.0111
83_84,reschu_run_3,factor,f5,0.1,excluded,real,0.0111
83_84,reschu_run_4,factor,f5,0.1,included,real,0.0068
83_84,reschu_run_4,factor,f5,0.1,excluded,real,0.0068
83_84,reschu_run_5,factor,f5,0.1,included,real,0.0503
83_84,reschu_run_5,factor,f5,0.1,excluded,real,0.0503
83_84,reschu_run_6,factor,f5,0.1,included,real,0.0327
83_84,reschu_run_6,factor,f5,0.1,excluded,real,0.0327
83_84,reschu_run_7,factor,f5,0.1,included,real,0.0329
83_84,reschu_run_7,factor,f5,0.1,excluded,real,0.0329
85_86,instructional_video_0,factor,f5,0.1,included,real,0.0054
85_86,instructional_video_0,factor,f5,0.1,excluded,real,0.0052
85_86,discussion_phase_0,factor,f5,0.1,included,real,0.0164
85_86,discussion_phase_0,factor,f5,0.1,excluded,real,0.0164
85_86,discussion_phase_1,factor,f5,0.1,included,real,0.0061
85_86,discussion_phase_1,factor,f5,0.1,excluded,real,0.0061
85_86,reschu_run_0,factor,f5,0.1,included,real,0.001
85_86,reschu_run_0,factor,f5,0.1,excluded,real,0.001
85_86,reschu_run_1,factor,f5,0.1,included,real,0.0028
85_86,reschu_run_1,factor,f5,0.1,excluded,real,0.0028
85_86,reschu_run_2,factor,f5,0.1,included,real,0.0016
85_86,reschu_run_2,factor,f5,0.1,excluded,real,0.0016
85_86,reschu_run_3,factor,f5,0.1,included,real,0.002
85_86,reschu_run_3,factor,f5,0.1,excluded,real,0.002
85_86,reschu_run_4,factor,f5,0.1,included,real,0.0001
85_86,reschu_run_4,factor,f5,0.1,excluded,real,0.0001
87_88,instructional_video_0,factor,f5,0.1,included,real,0.1106
87_88,instructional_video_0,factor,f5,0.1,excluded,real,0.1106
87_88,discussion_phase_0,factor,f5,0.1,included,real,0.03
87_88,discussion_phase_0,factor,f5,0.1,excluded,real,0.03
87_88,discussion_phase_1,factor,f5,0.1,included,real,0.0426
87_88,discussion_phase_1,factor,f5,0.1,excluded,real,0.0416
87_88,reschu_run_0,factor,f5,0.1,included,real,0.0187
87_88,reschu_run_0,factor,f5,0.1,excluded,real,0.0187
87_88,reschu_run_1,factor,f5,0.1,included,real,0.0493
87_88,reschu_run_1,factor,f5,0.1,excluded,real,0.0493
87_88,reschu_run_2,factor,f5,0.1,included,real,0.0771
87_88,reschu_run_2,factor,f5,0.1,excluded,real,0.0771
87_88,reschu_run_3,factor,f5,0.1,included,real,0.0331
87_88,reschu_run_3,factor,f5,0.1,excluded,real,0.0331
87_88,reschu_run_4,factor,f5,0.1,included,real,0.1139
87_88,reschu_run_4,factor,f5,0.1,excluded,real,0.1139
91_92,instructional_video_0,factor,f5,0.1,included,real,0.0
91_92,instructional_video_0,factor,f5,0.1,excluded,real,0.0
91_92,discussion_phase_0,factor,f5,0.1,included,real,0.0002
91_92,discussion_phase_0,factor,f5,0.1,excluded,real,0.0002
91_92,discussion_phase_1,factor,f5,0.1,included,real,0.0001
91_92,discussion_phase_1,factor,f5,0.1,excluded,real,0.0001
91_92,reschu_run_0,factor,f5,0.1,included,real,0.0
91_92,reschu_run_0,factor,f5,0.1,excluded,real,0.0
91_92,reschu_run_1,factor,f5,0.1,included,real,0.0004
91_92,reschu_run_1,factor,f5,0.1,excluded,real,0.0004
91_92,reschu_run_2,factor,f5,0.1,included,real,0.0005
91_92,reschu_run_2,factor,f5,0.1,excluded,real,0.0005
91_92,reschu_run_3,factor,f5,0.1,included,real,0.0
91_92,reschu_run_3,factor,f5,0.1,excluded,real,0.0
93_94,instructional_video_0,factor,f5,0.1,included,real,0.0
93_94,instructional_video_0,factor,f5,0.1,excluded,real,0.0
93_94,discussion_phase_0,factor,f5,0.1,included,real,0.0005
93_94,discussion_phase_0,factor,f5,0.1,excluded,real,0.0005
93_94,discussion_phase_1,factor,f5,0.1,included,real,0.0002
93_94,discussion_phase_1,factor,f5,0.1,excluded,real,0.0002
93_94,reschu_run_0,factor,f5,0.1,included,real,0.0
93_94,reschu_run_0,factor,f5,0.1,excluded,real,0.0
93_94,reschu_run_1,factor,f5,0.1,included,real,0.0009
93_94,reschu_run_1,factor,f5,0.1,excluded,real,0.0009
93_94,reschu_run_2,factor,f5,0.1,included,real,0.0
93_94,reschu_run_2,factor,f5,0.1,excluded,real,0.0
93_94,reschu_run_3,factor,f5,0.1,included,real,0.0012
93_94,reschu_run_3,factor,f5,0.1,excluded,real,0.0012
93_94,reschu_run_4,factor,f5,0.1,included,real,0.0002
93_94,reschu_run_4,factor,f5,0.1,excluded,real,0.0002
95_96,instructional_video_0,factor,f5,0.1,included,real,0.0286
95_96,instructional_video_0,factor,f5,0.1,excluded,real,0.0286
95_96,discussion_phase_0,factor,f5,0.1,included,real,0.0636
95_96,discussion_phase_0,factor,f5,0.1,excluded,real,0.0636
95_96,discussion_phase_1,factor,f5,0.1,included,real,0.0262
95_96,discussion_phase_1,factor,f5,0.1,excluded,real,0.0262
95_96,reschu_run_0,factor,f5,0.1,included,real,0.0817
95_96,reschu_run_0,factor,f5,0.1,excluded,real,0.0817
95_96,reschu_run_1,factor,f5,0.1,included,real,0.077
95_96,reschu_run_1,factor,f5,0.1,excluded,real,0.077
95_96,reschu_run_2,factor,f5,0.1,included,real,0.0946
95_96,reschu_run_2,factor,f5,0.1,excluded,real,0.0946
95_96,reschu_run_3,factor,f5,0.1,included,real,0.0645
95_96,reschu_run_3,factor,f5,0.1,excluded,real,0.0645
95_96,reschu_run_4,factor,f5,0.1,included,real,0.0968
95_96,reschu_run_4,factor,f5,0.1,excluded,real,0.0968
95_96,reschu_run_5,factor,f5,0.1,included,real,0.086
95_96,reschu_run_5,factor,f5,0.1,excluded,real,0.086
95_96,reschu_run_6,factor,f5,0.1,included,real,0.0698
95_96,reschu_run_6,factor,f5,0.1,excluded,real,0.0698
95_96,reschu_run_7,factor,f5,0.1,included,real,0.0981
95_96,reschu_run_7,factor,f5,0.1,excluded,real,0.0981
97_98,instructional_video_0,factor,f5,0.1,included,real,0.1364
97_98,instructional_video_0,factor,f5,0.1,excluded,real,0.1364
97_98,discussion_phase_0,factor,f5,0.1,included,real,0.0869
97_98,discussion_phase_0,factor,f5,0.1,excluded,real,0.0869
97_98,discussion_phase_1,factor,f5,0.1,included,real,0.1015
97_98,discussion_phase_1,factor,f5,0.1,excluded,real,0.1015
97_98,reschu_run_0,factor,f5,0.1,included,real,0.1038
97_98,reschu_run_0,factor,f5,0.1,excluded,real,0.1038
97_98,reschu_run_1,factor,f5,0.1,included,real,0.0469
97_98,reschu_run_1,factor,f5,0.1,excluded,real,0.0469
97_98,reschu_run_2,factor,f5,0.1,included,real,0.0911
97_98,reschu_run_2,factor,f5,0.1,excluded,real,0.0911
97_98,reschu_run_3,factor,f5,0.1,included,real,0.0361
97_98,reschu_run_3,factor,f5,0.1,excluded,real,0.0361
05_06,discussion_phase_0,factor,f6,0.001,included,real,0.0067
05_06,discussion_phase_0,factor,f6,0.001,excluded,real,0.0067
05_06,discussion_phase_1,factor,f6,0.001,included,real,0.0062
05_06,discussion_phase_1,factor,f6,0.001,excluded,real,0.0062
05_06,reschu_run_0,factor,f6,0.001,included,real,0.0088
05_06,reschu_run_0,factor,f6,0.001,excluded,real,0.0078
05_06,reschu_run_1,factor,f6,0.001,included,real,0.009
05_06,reschu_run_1,factor,f6,0.001,excluded,real,0.0081
05_06,reschu_run_2,factor,f6,0.001,included,real,0.0077
05_06,reschu_run_2,factor,f6,0.001,excluded,real,0.0064
05_06,reschu_run_3,factor,f6,0.001,included,real,0.0079
05_06,reschu_run_3,factor,f6,0.001,excluded,real,0.0063
05_06,reschu_run_4,factor,f6,0.001,included,real,0.0097
05_06,reschu_run_4,factor,f6,0.001,excluded,real,0.0072
05_06,reschu_run_5,factor,f6,0.001,included,real,0.0141
05_06,reschu_run_5,factor,f6,0.001,excluded,real,0.0021
05_06,reschu_run_6,factor,f6,0.001,included,real,0.0226
05_06,reschu_run_6,factor,f6,0.001,excluded,real,0.0
05_06,reschu_run_7,factor,f6,0.001,included,real,0.0064
05_06,reschu_run_7,factor,f6,0.001,excluded,real,0.0
07_08,instructional_video_0,factor,f6,0.001,included,real,0.0046
07_08,instructional_video_0,factor,f6,0.001,excluded,real,0.0028
07_08,discussion_phase_0,factor,f6,0.001,included,real,0.0037
07_08,discussion_phase_0,factor,f6,0.001,excluded,real,0.0034
07_08,discussion_phase_1,factor,f6,0.001,included,real,0.0124
07_08,discussion_phase_1,factor,f6,0.001,excluded,real,0.0027
07_08,reschu_run_0,factor,f6,0.001,included,real,0.006
07_08,reschu_run_0,factor,f6,0.001,excluded,real,0.0052
07_08,reschu_run_1,factor,f6,0.001,included,real,0.0076
07_08,reschu_run_1,factor,f6,0.001,excluded,real,0.0064
07_08,reschu_run_2,factor,f6,0.001,included,real,0.0056
07_08,reschu_run_2,factor,f6,0.001,excluded,real,0.0048
07_08,reschu_run_3,factor,f6,0.001,included,real,0.0022
07_08,reschu_run_3,factor,f6,0.001,excluded,real,0.002
07_08,reschu_run_4,factor,f6,0.001,included,real,0.0074
07_08,reschu_run_4,factor,f6,0.001,excluded,real,0.0064
07_08,reschu_run_5,factor,f6,0.001,included,real,0.0066
07_08,reschu_run_5,factor,f6,0.001,excluded,real,0.0044
07_08,reschu_run_6,factor,f6,0.001,included,real,0.0056
07_08,reschu_run_6,factor,f6,0.001,excluded,real,0.0041
07_08,reschu_run_7,factor,f6,0.001,included,real,0.0046
07_08,reschu_run_7,factor,f6,0.001,excluded,real,0.0037
09_10,instructional_video_0,factor,f6,0.001,included,real,0.0036
09_10,instructional_video_0,factor,f6,0.001,excluded,real,0.0035
09_10,discussion_phase_0,factor,f6,0.001,included,real,0.0034
09_10,discussion_phase_0,factor,f6,0.001,excluded,real,0.0033
09_10,discussion_phase_1,factor,f6,0.001,included,real,0.0031
09_10,discussion_phase_1,factor,f6,0.001,excluded,real,0.0031
09_10,reschu_run_0,factor,f6,0.001,included,real,0.0054
09_10,reschu_run_0,factor,f6,0.001,excluded,real,0.0043
09_10,reschu_run_1,factor,f6,0.001,included,real,0.0047
09_10,reschu_run_1,factor,f6,0.001,excluded,real,0.0034
09_10,reschu_run_2,factor,f6,0.001,included,real,0.0052
09_10,reschu_run_2,factor,f6,0.001,excluded,real,0.0033
09_10,reschu_run_3,factor,f6,0.001,included,real,0.0047
09_10,reschu_run_3,factor,f6,0.001,excluded,real,0.0035
09_10,reschu_run_4,factor,f6,0.001,included,real,0.0044
09_10,reschu_run_4,factor,f6,0.001,excluded,real,0.0032
09_10,reschu_run_5,factor,f6,0.001,included,real,0.0074
09_10,reschu_run_5,factor,f6,0.001,excluded,real,0.0033
09_10,reschu_run_6,factor,f6,0.001,included,real,0.0112
09_10,reschu_run_6,factor,f6,0.001,excluded,real,0.0
09_10,reschu_run_7,factor,f6,0.001,included,real,0.0069
09_10,reschu_run_7,factor,f6,0.001,excluded,real,0.0
99_100,instructional_video_0,factor,f6,0.001,included,real,0.0019
99_100,instructional_video_0,factor,f6,0.001,excluded,real,0.0015
99_100,discussion_phase_0,factor,f6,0.001,included,real,0.0045
99_100,discussion_phase_0,factor,f6,0.001,excluded,real,0.0028
99_100,reschu_run_0,factor,f6,0.001,included,real,0.0056
99_100,reschu_run_0,factor,f6,0.001,excluded,real,0.0052
99_100,reschu_run_1,factor,f6,0.001,included,real,0.014
99_100,reschu_run_1,factor,f6,0.001,excluded,real,0.0087
99_100,reschu_run_2,factor,f6,0.001,included,real,0.0119
99_100,reschu_run_2,factor,f6,0.001,excluded,real,0.0097
99_100,reschu_run_3,factor,f6,0.001,included,real,0.0116
99_100,reschu_run_3,factor,f6,0.001,excluded,real,0.0063
101_102,instructional_video_0,factor,f6,0.001,included,real,0.014
101_102,instructional_video_0,factor,f6,0.001,excluded,real,0.0091
101_102,discussion_phase_0,factor,f6,0.001,included,real,0.0029
101_102,discussion_phase_0,factor,f6,0.001,excluded,real,0.0029
101_102,discussion_phase_1,factor,f6,0.001,included,real,0.0037
